sample_id,writer_id,source_path,set_id,line_id,prompt_reference,reference,gt_text,gt_status,gt_source,flat_image_path,image_path,crop_x0,crop_y0,crop_x1,crop_y1,line_has_handwriting,line_status,line_exportable,line_ink_pixels,line_ink_ratio,line_ink_bbox_area,line_ink_bbox_ratio,needs_review,sex,difficulty,difficulty_group,checkbox_sex_female_density,checkbox_sex_male_density,checkbox_difficulty_none_density,checkbox_difficulty_dysgraphia_density,checkbox_difficulty_other_density,checkbox_sex_female_extra_density,checkbox_sex_male_extra_density,checkbox_difficulty_none_extra_density,checkbox_difficulty_dysgraphia_extra_density,checkbox_difficulty_other_extra_density,sex_conflict,difficulty_conflict,birth_year,birth_year_status,split,reviewed,review_status,review_note,review_updated_at
022_p01_B_l06,022_p01,C:\Magisterka\Formularze\raw_examples\022.pdf,B,6,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35,Eksperyment rozpoczął się o godzinie 14:35,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\022_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\022_p01_B_l06.png,187,2465,2300,2652,True,filled,True,17708,0.0448155168792122,289850,0.7335541883577852,False,kobieta,nie,nie,0.4434523809523809,0.1746031746031746,0.34,0.1366666666666666,0.05,0.0537878787878787,0.0173444976076555,0.0355414398064125,0.0131578947368421,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:55:42
022_p01_B_l07,022_p01,C:\Magisterka\Formularze\raw_examples\022.pdf,B,7,"Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\022_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\022_p01_B_l07.png,187,2740,2300,2927,True,filled,True,13306,0.0336749078153827,274176,0.6938863313685841,False,kobieta,nie,nie,0.4434523809523809,0.1746031746031746,0.34,0.1366666666666666,0.05,0.0537878787878787,0.0173444976076555,0.0355414398064125,0.0131578947368421,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:55:42
022_p01_B_l08,022_p01,C:\Magisterka\Formularze\raw_examples\022.pdf,B,8,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\022_p01_B_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\022_p01_B_l08.png,187,3014,2300,3202,True,filled,True,19410,0.0488616568154585,172040,0.433083948404507,False,kobieta,nie,nie,0.4434523809523809,0.1746031746031746,0.34,0.1366666666666666,0.05,0.0537878787878787,0.0173444976076555,0.0355414398064125,0.0131578947368421,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:55:42
023_p01_B_l01,023_p01,C:\Magisterka\Formularze\raw_examples\023.pdf,B,1,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l01.png,187,1091,2300,1279,True,filled,True,18668,0.046993787193765,279598,0.7038444885259437,False,kobieta,nie,nie,0.3928571428571428,0.1714285714285714,0.49,0.15,0.078125,0.0775757575757575,0.0224282296650717,0.0592861464004839,0.0151240169388989,0.0042911877394636,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:58:05
023_p01_B_l02,023_p01,C:\Magisterka\Formularze\raw_examples\023.pdf,B,2,Mieć pół miliona i nie mieć pół miliona — to cały milion.,Mieć pół miliona i nie mieć pół miliona — to cały milion,Mieć pół miliona i nie mieć pół miliona — to cały milion,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l02.png,187,1366,2300,1553,True,filled,True,16258,0.041145847832744,284556,0.720156100128818,False,kobieta,nie,nie,0.3928571428571428,0.1714285714285714,0.49,0.15,0.078125,0.0775757575757575,0.0224282296650717,0.0592861464004839,0.0151240169388989,0.0042911877394636,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:58:05
023_p01_B_l03,023_p01,C:\Magisterka\Formularze\raw_examples\023.pdf,B,3,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l03.png,187,1640,2300,1828,True,filled,True,16927,0.0426110904129451,256500,0.6456988651810978,False,kobieta,nie,nie,0.3928571428571428,0.1714285714285714,0.49,0.15,0.078125,0.0775757575757575,0.0224282296650717,0.0592861464004839,0.0151240169388989,0.0042911877394636,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:58:05
023_p01_B_l04,023_p01,C:\Magisterka\Formularze\raw_examples\023.pdf,B,4,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l04.png,187,1915,2300,2103,True,filled,True,19023,0.0478874444925536,229068,0.5766430707575193,False,kobieta,nie,nie,0.3928571428571428,0.1714285714285714,0.49,0.15,0.078125,0.0775757575757575,0.0224282296650717,0.0592861464004839,0.0151240169388989,0.0042911877394636,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:58:05
023_p01_B_l05,023_p01,C:\Magisterka\Formularze\raw_examples\023.pdf,B,5,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,Spotkanie rozpocznie się o 18:45 w sali nr. 3.,Spotkanie rozpocznie się o 18:45 w sali nr. 3.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l05.png,187,2190,2300,2378,True,filled,True,16575,0.0417249851476674,240957,0.6065717795611765,False,kobieta,nie,nie,0.3928571428571428,0.1714285714285714,0.49,0.15,0.078125,0.0775757575757575,0.0224282296650717,0.0592861464004839,0.0151240169388989,0.0042911877394636,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:58:05
023_p01_B_l06,023_p01,C:\Magisterka\Formularze\raw_examples\023.pdf,B,6,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpocznie się o godzinie 14:35.,Eksperyment rozpocznie się o godzinie 14:35.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l06.png,187,2465,2300,2652,True,filled,True,18007,0.0455722279446563,243723,0.6168156889740365,False,kobieta,nie,nie,0.3928571428571428,0.1714285714285714,0.49,0.15,0.078125,0.0775757575757575,0.0224282296650717,0.0592861464004839,0.0151240169388989,0.0042911877394636,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:58:05
023_p01_B_l07,023_p01,C:\Magisterka\Formularze\raw_examples\023.pdf,B,7,"Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s","Średnia prędkość wyniosła 3,5 m/s",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l07.png,187,2740,2300,2927,True,filled,True,13535,0.0342544624441008,213192,0.5395476436928512,False,kobieta,nie,nie,0.3928571428571428,0.1714285714285714,0.49,0.15,0.078125,0.0775757575757575,0.0224282296650717,0.0592861464004839,0.0151240169388989,0.0042911877394636,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:58:05
023_p01_B_l08,023_p01,C:\Magisterka\Formularze\raw_examples\023.pdf,B,8,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYSWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYSWIETLIŁ KOMUNIKAT ERROR #404.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\023_p01_B_l08.png,187,3014,2300,3202,True,filled,True,23174,0.0583369415271218,170184,0.4284117570057698,False,kobieta,nie,nie,0.3928571428571428,0.1714285714285714,0.49,0.15,0.078125,0.0775757575757575,0.0224282296650717,0.0592861464004839,0.0151240169388989,0.0042911877394636,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:58:05
024_p01_B_l01,024_p01,C:\Magisterka\Formularze\raw_examples\024.pdf,B,1,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l01.png,187,1091,2300,1279,True,filled,True,19285,0.0485469887525047,214755,0.540612318877063,False,kobieta,nie,nie,0.4166666666666667,0.1904761904761904,0.33,0.1,0.05,0.0393939393939393,0.0177930622009569,0.0344827586206896,0.0057471264367816,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:59:00
024_p01_B_l02,024_p01,C:\Magisterka\Formularze\raw_examples\024.pdf,B,2,Mieć pół miliona i nie mieć pół miliona — to cały milion.,Mieć pół miliona i nie mieć pół miliona — to cały milion.,Mieć pół miliona i nie mieć pół miliona — to cały milion.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l02.png,187,1366,2300,1553,True,filled,True,14382,0.0363980553284859,199897,0.5059005747460968,False,kobieta,nie,nie,0.4166666666666667,0.1904761904761904,0.33,0.1,0.05,0.0393939393939393,0.0177930622009569,0.0344827586206896,0.0057471264367816,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:59:00
024_p01_B_l03,024_p01,C:\Magisterka\Formularze\raw_examples\024.pdf,B,3,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l03.png,187,1640,2300,1828,True,filled,True,13431,0.0338104540282546,238491,0.6003640080152249,False,kobieta,nie,nie,0.4166666666666667,0.1904761904761904,0.33,0.1,0.05,0.0393939393939393,0.0177930622009569,0.0344827586206896,0.0057471264367816,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:59:00
024_p01_B_l04,024_p01,C:\Magisterka\Formularze\raw_examples\024.pdf,B,4,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l04.png,187,1915,2300,2103,True,filled,True,15374,0.0387016543988077,181074,0.4558256386503005,False,kobieta,nie,nie,0.4166666666666667,0.1904761904761904,0.33,0.1,0.05,0.0393939393939393,0.0177930622009569,0.0344827586206896,0.0057471264367816,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:59:00
024_p01_B_l05,024_p01,C:\Magisterka\Formularze\raw_examples\024.pdf,B,5,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,Spotkanie rozpoczeło się o 18:45 w sali nr 3.,Spotkanie rozpoczeło się o 18:45 w sali nr 3.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l05.png,187,2190,2300,2378,True,filled,True,11373,0.0286297590397841,204568,0.514968130418584,False,kobieta,nie,nie,0.4166666666666667,0.1904761904761904,0.33,0.1,0.05,0.0393939393939393,0.0177930622009569,0.0344827586206896,0.0057471264367816,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:59:00
024_p01_B_l06,024_p01,C:\Magisterka\Formularze\raw_examples\024.pdf,B,6,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczoł się o godzinie 14:35,Eksperyment rozpoczoł się o godzinie 14:35,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l06.png,187,2465,2300,2652,True,filled,True,11568,0.0292763665720988,154397,0.3907488908741658,False,kobieta,nie,nie,0.4166666666666667,0.1904761904761904,0.33,0.1,0.05,0.0393939393939393,0.0177930622009569,0.0344827586206896,0.0057471264367816,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:59:00
024_p01_B_l07,024_p01,C:\Magisterka\Formularze\raw_examples\024.pdf,B,7,"Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s","Średnia prędkość wyniosła 3,5 m/s",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l07.png,187,2740,2300,2927,True,filled,True,10157,0.0257053989689495,132220,0.3346232009131148,False,kobieta,nie,nie,0.4166666666666667,0.1904761904761904,0.33,0.1,0.05,0.0393939393939393,0.0177930622009569,0.0344827586206896,0.0057471264367816,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:59:00
024_p01_B_l08,024_p01,C:\Magisterka\Formularze\raw_examples\024.pdf,B,8,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\024_p01_B_l08.png,187,3014,2300,3202,True,filled,True,14637,0.0368463714996324,156416,0.3937529578797917,False,kobieta,nie,nie,0.4166666666666667,0.1904761904761904,0.33,0.1,0.05,0.0393939393939393,0.0177930622009569,0.0344827586206896,0.0057471264367816,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T16:59:00
025_p01_B_l01,025_p01,C:\Magisterka\Formularze\raw_examples\025.pdf,B,1,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l01.png,187,1091,2300,1279,True,filled,True,16392,0.0412643111035031,249321,0.6276268489895379,False,kobieta,nie,nie,0.5416666666666666,0.2,0.4833333333333333,0.1033333333333333,0.05,0.0501515151515151,0.0177930622009569,0.0506654567453115,0.0104355716878402,0.0032183908045977,False,False,2010.0,manual,val,True,validated,,2026-05-17T16:59:48
025_p01_B_l02,025_p01,C:\Magisterka\Formularze\raw_examples\025.pdf,B,2,Mieć pół miliona i nie mieć pół miliona — to cały milion.,Mieć pół miliona i nie mieć pół miliona — to cały milion.,Mieć pół miliona i nie mieć pół miliona — to cały milion.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l02.png,187,1366,2300,1553,True,filled,True,10201,0.025816754443463,200669,0.5078543571625613,False,kobieta,nie,nie,0.5416666666666666,0.2,0.4833333333333333,0.1033333333333333,0.05,0.0501515151515151,0.0177930622009569,0.0506654567453115,0.0104355716878402,0.0032183908045977,False,False,2010.0,manual,val,True,validated,,2026-05-17T16:59:48
025_p01_B_l03,025_p01,C:\Magisterka\Formularze\raw_examples\025.pdf,B,3,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,„Bóg nie gra w kości” — powiedział kiedyś Einstein.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l03.png,187,1640,2300,1828,True,filled,True,10169,0.0255988762574135,185024,0.4657691494396391,False,kobieta,nie,nie,0.5416666666666666,0.2,0.4833333333333333,0.1033333333333333,0.05,0.0501515151515151,0.0177930622009569,0.0506654567453115,0.0104355716878402,0.0032183908045977,False,False,2010.0,manual,val,True,validated,,2026-05-17T16:59:48
025_p01_B_l04,025_p01,C:\Magisterka\Formularze\raw_examples\025.pdf,B,4,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,Kontakt: user_01@poczta.pl (tel: +48 123 456 789).,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l04.png,187,1915,2300,2103,True,filled,True,13644,0.0343466484075278,161000,0.4052924650844317,False,kobieta,nie,nie,0.5416666666666666,0.2,0.4833333333333333,0.1033333333333333,0.05,0.0501515151515151,0.0177930622009569,0.0506654567453115,0.0104355716878402,0.0032183908045977,False,False,2010.0,manual,val,True,validated,,2026-05-17T16:59:48
025_p01_B_l05,025_p01,C:\Magisterka\Formularze\raw_examples\025.pdf,B,5,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,Spotkanie rozpoczęło się o 18:45 w sali nr 3.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l05.png,187,2190,2300,2378,True,filled,True,9616,0.0242067847469061,196119,0.4936990867074141,False,kobieta,nie,nie,0.5416666666666666,0.2,0.4833333333333333,0.1033333333333333,0.05,0.0501515151515151,0.0177930622009569,0.0506654567453115,0.0104355716878402,0.0032183908045977,False,False,2010.0,manual,val,True,validated,,2026-05-17T16:59:48
025_p01_B_l06,025_p01,C:\Magisterka\Formularze\raw_examples\025.pdf,B,6,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,Eksperyment rozpoczął się o godzinie 14:35.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l06.png,187,2465,2300,2652,True,filled,True,10519,0.0266215508274471,209613,0.5304898881636723,False,kobieta,nie,nie,0.5416666666666666,0.2,0.4833333333333333,0.1033333333333333,0.05,0.0501515151515151,0.0177930622009569,0.0506654567453115,0.0104355716878402,0.0032183908045977,False,False,2010.0,manual,val,True,validated,,2026-05-17T16:59:48
025_p01_B_l07,025_p01,C:\Magisterka\Formularze\raw_examples\025.pdf,B,7,"Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s.","Średnia prędkość wyniosła 3,5 m/s.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l07.png,187,2740,2300,2927,True,filled,True,8399,0.0212562416008867,282139,0.7140391414492915,False,kobieta,nie,nie,0.5416666666666666,0.2,0.4833333333333333,0.1033333333333333,0.05,0.0501515151515151,0.0177930622009569,0.0506654567453115,0.0104355716878402,0.0032183908045977,False,False,2010.0,manual,val,True,validated,,2026-05-17T16:59:48
025_p01_B_l08,025_p01,C:\Magisterka\Formularze\raw_examples\025.pdf,B,8,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,PROGRAM WYŚWIETLIŁ KOMUNIKAT ERROR #404.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\025_p01_B_l08.png,187,3014,2300,3202,True,filled,True,12859,0.0323705329721783,121248,0.3052229863761315,False,kobieta,nie,nie,0.5416666666666666,0.2,0.4833333333333333,0.1033333333333333,0.05,0.0501515151515151,0.0177930622009569,0.0506654567453115,0.0104355716878402,0.0032183908045977,False,False,2010.0,manual,val,True,validated,,2026-05-17T16:59:48
026_p01_B_l01,026_p01,C:\Magisterka\Formularze\raw_examples\026.pdf,B,1,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,W odległości około 10 metrów od burty woda zakotłowała się.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\026_p01_B_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\026_p01_B_l01.png,187,1091,2300,1279,True,filled,True,22658,0.0570379917632487,250228,0.6299100804543304,False,kobieta,nie,nie,0.6696428571428571,0.1777777777777777,0.5433333333333333,0.15,0.05,0.0857575757575757,0.0267643540669856,0.0659407138535995,0.0164851784633998,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-17T17:00:45
